kind	scale_design	df_label	n	k_extremes	magnitude	repetition	matched_c_delta	matched_correlation	matched_p_value	independent_null_c_delta	independent_null_correlation	independent_null_p_value
l1	common_mad	t4	80	2	8.0	33	1.28119415	0.68893797	0.00333333	0.95205282	-0.09003957	0.86666667
l1	common_mad	t4	80	2	8.0	34	1.43836082	0.70108036	0.00333333	1.04406251	0.07404125	0.11666667
l1	common_mad	t4	80	2	8.0	35	1.33709485	0.76525508	0.00333333	0.998704	-0.00264567	0.31333333
l1	common_mad	t4	80	2	8.0	36	1.32667976	0.70027149	0.00333333	0.9374079	-0.13261669	1.0
l1	common_mad	t4	80	2	8.0	37	1.3887772	0.73909284	0.00333333	0.99442926	-0.01241862	0.4
l1	common_mad	t4	80	2	8.0	38	1.31683945	0.69368068	0.00333333	1.0072907	0.01348078	0.29
l1	common_mad	t4	80	2	8.0	39	1.44246223	0.83133528	0.00333333	0.99908059	-0.00176933	0.33
l1	common_mad	t4	80	2	8.0	40	1.308692	0.71635535	0.00333333	0.97217837	-0.04774309	0.56666667
l1	common_mad	t4	80	2	8.0	41	1.46423755	0.82365219	0.00333333	0.97108612	-0.0573992	0.66666667
l1	common_mad	t4	80	2	8.0	42	1.30668268	0.68351803	0.00333333	0.95232096	-0.09359758	0.87666667
l1	common_mad	t4	80	2	8.0	43	1.32785185	0.6327646	0.00333333	1.01679843	0.02787235	0.22333333
l1	common_mad	t4	80	2	8.0	44	1.39677374	0.81316149	0.00333333	0.94734095	-0.1130378	0.92666667
l1	common_mad	t4	80	2	8.0	45	1.40624092	0.7618255	0.00333333	0.99331365	-0.01199701	0.39666667
l1	common_mad	t4	80	2	8.0	46	1.32524181	0.68993104	0.00333333	1.01947439	0.04206365	0.2
l1	common_mad	t4	80	2	8.0	47	1.38352623	0.72843552	0.00333333	0.95124601	-0.1046457	0.90333333
l1	common_mad	t4	80	2	8.0	48	1.37719471	0.8041845	0.00333333	1.01795508	0.0332303	0.22
l1	common_mad	t4	80	2	8.0	49	1.35451451	0.6546925	0.00333333	0.94257006	-0.10574716	0.93333333
l1	common_mad	t4	80	2	8.0	50	1.3696535	0.73341548	0.00333333	0.99377274	-0.01263284	0.47
l1	common_mad	t4	80	2	8.0	51	1.32860024	0.63435747	0.00333333	0.93672622	-0.13016571	0.96666667
l1	common_mad	t4	80	2	8.0	52	1.32269916	0.62398669	0.00333333	0.94463002	-0.10031923	0.9
l1	common_mad	t4	80	2	8.0	53	1.25769105	0.56420017	0.00333333	1.04428339	0.09321892	0.11
l1	common_mad	t4	80	2	8.0	54	1.39671892	0.79844516	0.00666667	0.94643754	-0.09626039	0.93666667
l1	common_mad	t4	80	2	8.0	55	1.27506249	0.54549521	0.00333333	0.95843419	-0.09005354	0.87333333
l1	common_mad	t4	80	2	8.0	56	1.32231733	0.67516252	0.00333333	1.10371556	0.17307925	0.07666667
l1	common_mad	t4	80	2	8.0	57	1.23803639	0.48524252	0.01	0.96649985	-0.05966575	0.68333333
l1	common_mad	t4	80	2	8.0	58	1.49098354	0.84924842	0.00333333	0.958967	-0.10998395	0.95666667
l1	common_mad	t4	80	2	8.0	59	1.34407593	0.62033954	0.00333333	0.9666924	-0.0781465	0.78
l1	common_mad	t4	80	2	8.0	60	1.27897739	0.59800527	0.00333333	0.98840652	-0.02553196	0.51666667
l1	common_mad	t4	80	2	8.0	61	1.46000158	0.81742892	0.00333333	0.95995472	-0.07414447	0.72666667
l1	common_mad	t4	80	2	8.0	62	1.33278099	0.74027996	0.00333333	1.03858066	0.0693542	0.13666667
l1	common_mad	t4	80	2	8.0	63	1.30071329	0.55524747	0.00333333	0.95390612	-0.1054155	0.83666667
l1	common_mad	t4	80	2	8.0	64	1.23211256	0.52009981	0.00333333	1.00261199	0.00473427	0.29666667
l1	common_mad	t4	80	2	8.0	65	1.33773885	0.54132281	0.01	0.95403503	-0.11545634	0.93666667
l1	common_mad	t4	80	2	8.0	66	1.35389289	0.64905034	0.00333333	0.94079675	-0.11054282	0.95333333
l1	common_mad	t4	80	2	8.0	67	1.35837423	0.7432923	0.00333333	1.05937553	0.1009991	0.09
l1	common_mad	t4	80	2	8.0	68	1.31741429	0.65615015	0.00333333	0.98539629	-0.03576601	0.56
l1	common_mad	t4	80	2	8.0	69	1.43726791	0.78677836	0.00333333	1.18395012	0.36699769	0.00333333
l1	common_mad	t4	80	2	8.0	70	1.32705751	0.78999327	0.00666667	0.98158238	-0.03936851	0.61
l1	common_mad	t4	80	2	8.0	71	1.52075799	0.85244252	0.00333333	0.96836771	-0.05302606	0.65333333
l1	common_mad	t4	80	2	8.0	72	1.31622826	0.71918086	0.00333333	0.96458655	-0.07783457	0.71333333
l1	common_mad	t4	80	2	8.0	73	1.32036326	0.61341366	0.00333333	0.94286423	-0.11587635	0.95333333
l1	common_mad	t4	80	2	8.0	74	1.439027	0.79742065	0.00333333	1.01261787	0.02451729	0.32666667
l1	common_mad	t4	80	2	8.0	75	1.45273069	0.84386081	0.00333333	1.02737602	0.06197713	0.20333333
l1	common_mad	t4	80	2	8.0	76	1.32451078	0.68911077	0.00333333	1.00974122	0.01523229	0.29666667
l1	common_mad	t4	80	2	8.0	77	1.32658032	0.6365643	0.00333333	1.18566981	0.40962035	0.01666667
l1	common_mad	t4	80	2	8.0	78	1.3262734	0.58678005	0.00333333	1.00106118	0.0025585	0.35333333
l1	common_mad	t4	80	2	8.0	79	1.35103019	0.65330266	0.00333333	1.04523589	0.07756285	0.11666667
l1	common_mad	t4	80	2	8.0	80	1.49979164	0.85087021	0.00333333	0.95560888	-0.08291447	0.86333333
l1	common_mad	t4	80	2	8.0	81	1.38268694	0.6545049	0.00333333	0.99666092	-0.00699203	0.41666667
l1	common_mad	t4	80	2	8.0	82	1.38582909	0.66018198	0.00333333	1.14852261	0.29050946	0.04333333
l1	common_mad	t4	80	2	8.0	83	1.37425913	0.67665948	0.00333333	0.96476324	-0.08266251	0.79
l1	common_mad	t4	80	2	8.0	84	1.31223895	0.63624559	0.00333333	1.14149778	0.30353335	0.06333333
l1	common_mad	t4	80	2	8.0	85	1.25967269	0.58701679	0.00333333	0.96048374	-0.07556199	0.74
l1	common_mad	t4	80	2	8.0	86	1.56442824	0.86573139	0.00333333	0.96343923	-0.06392547	0.73
l1	common_mad	t4	80	2	8.0	87	1.50910414	0.80808234	0.00333333	1.0744706	0.14549464	0.08333333
l1	common_mad	t4	80	2	8.0	88	1.24337305	0.47261606	0.00666667	0.98338984	-0.03178155	0.53
l1	common_mad	t4	80	2	8.0	89	1.36820409	0.63733656	0.00333333	0.95102766	-0.10221976	0.89666667
l1	common_mad	t4	80	2	8.0	90	1.41614608	0.81336594	0.00333333	0.96443349	-0.06983139	0.74
l1	common_mad	t4	80	2	8.0	91	1.3037012	0.68714737	0.00333333	0.94673222	-0.10979822	0.95
l1	common_mad	t4	80	2	8.0	92	1.40964525	0.80200629	0.00333333	0.95819524	-0.09275604	0.81333333
l1	common_mad	t4	80	2	8.0	93	1.25593542	0.58815856	0.00333333	1.04232556	0.1109434	0.15333333
l1	common_mad	t4	80	2	8.0	94	1.3819017	0.72744957	0.00333333	0.98080078	-0.03821598	0.56666667
l1	common_mad	t4	80	2	8.0	95	1.40415333	0.76329704	0.00333333	1.02973083	0.05097163	0.16666667
l1	common_mad	t4	80	2	8.0	96	1.41434364	0.82319867	0.00333333	0.97106781	-0.06835139	0.73333333
l1	common_mad	t4	80	2	8.0	97	1.2886119	0.65690738	0.00333333	0.96150953	-0.06394467	0.75
l1	common_mad	t4	80	2	8.0	98	1.38342822	0.70540615	0.00333333	0.94261556	-0.10924893	0.95
l1	common_mad	t4	80	2	8.0	99	1.44280973	0.81351026	0.00333333	1.01713983	0.03565319	0.25333333
l1	common_mad	t4	80	2	8.0	100	1.38884067	0.65791838	0.00333333	0.9857098	-0.0276689	0.48666667
l1	common_mad	t4	80	2	8.0	101	1.39026734	0.55838792	0.00333333	1.03948871	0.09926192	0.12
l1	common_mad	t4	80	2	8.0	102	1.34058307	0.75611902	0.00333333	0.9303725	-0.10955567	0.98666667
l1	common_mad	t4	80	2	8.0	103	1.43814396	0.77790332	0.00333333	0.9710773	-0.05934985	0.68333333
l1	common_mad	t4	80	2	8.0	104	1.34531058	0.72006538	0.00333333	0.94837181	-0.12111396	0.92333333
l1	common_mad	t4	80	2	8.0	105	1.38111191	0.69273851	0.00333333	0.99739359	-0.005396	0.4
l1	common_mad	t4	80	2	8.0	106	1.30519353	0.6134727	0.00333333	0.96619271	-0.0588367	0.67
l1	common_mad	t4	80	2	8.0	107	1.26945486	0.52192144	0.00333333	0.96333419	-0.08357241	0.79333333
l1	common_mad	t4	80	2	8.0	108	1.4677021	0.75558141	0.00333333	1.07767006	0.14041716	0.07666667
l1	common_mad	t4	80	2	8.0	109	1.42965565	0.71731744	0.00333333	0.96790868	-0.05782198	0.68
l1	common_mad	t4	80	2	8.0	110	1.42109167	0.79311282	0.00333333	1.27405978	0.47375264	0.00666667
l1	common_mad	t4	80	2	8.0	111	1.36485354	0.71440907	0.00333333	0.99980706	-0.00037107	0.34333333
l1	common_mad	t4	80	2	8.0	112	1.4075132	0.80535028	0.00333333	0.99830795	-0.00309791	0.34333333
l1	common_mad	t4	80	2	8.0	113	1.26775946	0.58581388	0.00333333	1.04671776	0.07844618	0.2
l1	common_mad	t4	80	2	8.0	114	1.33592729	0.72497587	0.00333333	1.00958015	0.0194654	0.29333333
l1	common_mad	t4	80	2	8.0	115	1.44854451	0.82918566	0.00333333	1.01016098	0.01832206	0.29333333
l1	common_mad	t4	80	2	8.0	116	1.30183718	0.67653601	0.00333333	0.99539511	-0.00850652	0.48666667
l1	common_mad	t4	80	2	8.0	117	1.38308704	0.7506206	0.00333333	0.94974444	-0.10195315	0.90666667
l1	common_mad	t4	80	2	8.0	118	1.31634502	0.71546587	0.00666667	0.97746328	-0.03209613	0.45666667
l1	common_mad	t4	80	2	8.0	119	1.23675656	0.48203922	0.00333333	0.97379085	-0.04090183	0.55333333
l1	common_mad	t4	80	2	8.0	120	1.284863	0.59758515	0.01	0.95890839	-0.06948654	0.75666667
l1	common_mad	t4	80	2	8.0	121	1.36002422	0.76168024	0.00666667	1.2104664	0.37192154	0.00333333
l1	common_mad	t4	80	2	8.0	122	1.26680212	0.35831214	0.03666667	1.05199897	0.10709587	0.16666667
l1	common_mad	t4	80	2	8.0	123	1.45218796	0.72914334	0.00333333	1.1265691	0.23706049	0.06666667
l1	common_mad	t4	80	2	8.0	124	1.26186593	0.613998	0.00666667	0.96976371	-0.06409901	0.72333333
l1	common_mad	t4	80	2	8.0	125	1.41408887	0.63397395	0.00333333	0.94982828	-0.09268872	0.90333333
l1	common_mad	t4	80	2	8.0	126	1.50412444	0.83952545	0.00333333	0.92715967	-0.13754594	0.99
l1	common_mad	t4	80	2	8.0	127	1.28972017	0.60052688	0.00666667	0.95082154	-0.11469367	0.93666667
l1	common_mad	t4	80	2	8.0	128	1.49270105	0.83495745	0.00333333	1.05842947	0.09960727	0.16333333
l1	common_mad	t4	80	2	8.0	129	1.46150223	0.79826899	0.00333333	0.97473958	-0.04037662	0.54
l1	common_mad	t4	80	2	8.0	130	1.43897261	0.8279019	0.00333333	0.97700782	-0.04529331	0.58
l1	common_mad	t4	80	2	8.0	131	1.28690724	0.71057499	0.00666667	1.01922428	0.02737606	0.19
l1	common_mad	t4	80	2	8.0	132	1.33420709	0.59394288	0.00333333	0.9478083	-0.0962274	0.87666667
l1	common_mad	t4	80	2	8.0	133	1.34787634	0.71368272	0.00333333	1.01002378	0.01829444	0.32666667
l1	common_mad	t4	80	2	8.0	134	1.43052098	0.77069368	0.00333333	0.9888075	-0.02199635	0.45666667
l1	common_mad	t4	80	2	8.0	135	1.33964495	0.64940306	0.00333333	1.00702774	0.01429987	0.33
l1	common_mad	t4	80	2	8.0	136	1.37728471	0.77392148	0.00333333	0.96265273	-0.05078764	0.61666667
l1	common_mad	t4	80	2	8.0	137	1.38269565	0.73767539	0.00333333	0.98719764	-0.02230266	0.43
l1	common_mad	t4	80	2	8.0	138	1.34460801	0.77567913	0.00333333	0.93684387	-0.11715475	0.98333333
l1	common_mad	t4	80	2	8.0	139	1.30336982	0.60196817	0.00333333	1.00471451	0.01002125	0.33666667
l1	common_mad	t4	80	2	8.0	140	1.36121573	0.71270896	0.00333333	0.94558943	-0.10588761	0.93333333
l1	common_mad	t4	80	2	8.0	141	1.30446136	0.66361362	0.00333333	0.98566238	-0.02312896	0.45333333
l1	common_mad	t4	80	2	8.0	142	1.30923972	0.63401237	0.00333333	1.00532005	0.01147421	0.28333333
l1	common_mad	t4	80	2	8.0	143	1.3760011	0.74274264	0.00333333	0.9919957	-0.0162787	0.39333333
l1	common_mad	t4	80	2	8.0	144	1.36896119	0.7116602	0.00333333	0.95934089	-0.0824322	0.87333333
l1	common_mad	t4	80	2	8.0	145	1.39706694	0.80011459	0.00333333	0.99147151	-0.01506166	0.41
l1	common_mad	t4	80	2	8.0	146	1.37504553	0.69405742	0.00333333	1.00056936	0.00106038	0.35333333
l1	common_mad	t4	80	2	8.0	147	1.39012054	0.79791225	0.00333333	0.9837369	-0.03434564	0.57
l1	common_mad	t4	80	2	8.0	148	1.42424683	0.70985799	0.00666667	1.01337968	0.02417262	0.31666667
l1	common_mad	t4	80	2	8.0	149	1.36921551	0.75217168	0.00333333	0.97261686	-0.04972209	0.59666667
l1	common_mad	t4	80	2	8.0	150	1.37151735	0.67350485	0.00333333	0.97652777	-0.04954876	0.56
l1	common_mad	t4	80	2	8.0	151	1.38780031	0.7596233	0.00333333	1.00620851	0.01231244	0.33
l1	common_mad	t4	80	2	8.0	152	1.36921504	0.76294449	0.00333333	0.9762608	-0.0472155	0.61333333
l1	common_mad	t4	80	2	8.0	153	1.34378093	0.71524714	0.00333333	0.97168525	-0.0611436	0.66333333
l1	common_mad	t4	80	2	8.0	154	1.46018881	0.79148419	0.00333333	0.97982888	-0.03247227	0.49
l1	common_mad	t4	80	2	8.0	155	1.30460163	0.582069	0.00333333	0.99171757	-0.01920937	0.50666667
l1	common_mad	t4	80	2	8.0	156	1.3692456	0.6625357	0.00333333	0.9789106	-0.03979574	0.58
l1	common_mad	t4	80	2	8.0	157	1.38249259	0.82732043	0.00333333	1.10631894	0.1922079	0.05333333
l1	common_mad	t4	80	2	8.0	158	1.46535713	0.80137516	0.00333333	0.94174981	-0.11877162	0.95
l1	common_mad	t4	80	2	8.0	159	1.27950669	0.70935449	0.00333333	1.00328963	0.00606171	0.36666667
l1	common_mad	t4	80	2	8.0	160	1.32712013	0.64201589	0.00333333	0.94679001	-0.09657463	0.92333333
l1	common_mad	t4	80	2	8.0	161	1.31526441	0.71235326	0.00333333	1.03353475	0.05716876	0.19666667
l1	common_mad	t4	80	2	8.0	162	1.32176488	0.699278	0.00333333	0.96612293	-0.0903663	0.81666667
l1	common_mad	t4	80	2	8.0	163	1.42582723	0.77084105	0.00333333	1.03400617	0.07310834	0.18
l1	common_mad	t4	80	2	8.0	164	1.30799311	0.58368779	0.00333333	1.05796069	0.11753434	0.14
l1	common_mad	t4	80	2	8.0	165	1.3959704	0.75642735	0.00333333	1.00035088	0.00081189	0.32
l1	common_mad	t4	80	2	8.0	166	1.35177724	0.75282999	0.00333333	0.98183827	-0.03342597	0.52333333
l1	common_mad	t4	80	2	8.0	167	1.40155417	0.71398218	0.00333333	1.02016262	0.03360588	0.24333333
l1	common_mad	t4	80	2	8.0	168	1.45185231	0.805522	0.00333333	0.99281278	-0.01521809	0.44
l1	common_mad	t4	80	2	8.0	169	1.36442787	0.7413434	0.00333333	0.96443363	-0.06632612	0.76666667
l1	common_mad	t4	80	2	8.0	170	1.33220814	0.66019415	0.00333333	0.95090581	-0.11738197	0.95
l1	common_mad	t4	80	2	8.0	171	1.33512789	0.76845775	0.00333333	0.97903118	-0.03720208	0.53
l1	common_mad	t4	80	2	8.0	172	1.35874898	0.71814225	0.00333333	0.97479746	-0.04759248	0.63
l1	common_mad	t4	80	2	8.0	173	1.3983224	0.79574635	0.00333333	0.95838757	-0.07908966	0.76666667
l1	common_mad	t4	80	2	8.0	174	1.5200366	0.81292093	0.00333333	0.97364028	-0.04433214	0.58333333
l1	common_mad	t4	80	2	8.0	175	1.30740256	0.50154533	0.00333333	1.02857853	0.04723901	0.2
l1	common_mad	t4	80	2	8.0	176	1.43745621	0.78168891	0.00333333	0.96267483	-0.0756801	0.76666667
l1	common_mad	t4	80	2	8.0	177	1.31484183	0.71727894	0.00333333	0.9570665	-0.09319398	0.84333333
l1	common_mad	t4	80	2	8.0	178	1.37050538	0.76788603	0.00333333	1.06143741	0.12614115	0.10666667
l1	common_mad	t4	80	2	8.0	179	1.36921227	0.64861494	0.00333333	1.00691951	0.01600287	0.33333333
l1	common_mad	t4	80	2	8.0	180	1.34932217	0.72381541	0.00333333	1.00202508	0.00481783	0.4
l1	common_mad	t4	80	2	8.0	181	1.34216638	0.72428843	0.00333333	0.95210114	-0.08592119	0.84
l1	common_mad	t4	80	2	8.0	182	1.33416336	0.65433904	0.00666667	0.95751601	-0.09470146	0.80333333
l1	common_mad	t4	80	2	8.0	183	1.30191166	0.66968729	0.00333333	1.06988632	0.13046247	0.08333333
l1	common_mad	t4	80	2	8.0	184	1.23003598	0.48275377	0.00333333	0.95761822	-0.08242549	0.76
l1	common_mad	t4	80	2	8.0	185	1.33162828	0.72845311	0.00333333	0.97473843	-0.0472712	0.61666667
l1	common_mad	t4	80	2	8.0	186	1.35446304	0.74758925	0.00333333	1.01092536	0.024628	0.35333333
l1	common_mad	t4	80	2	8.0	187	1.28904028	0.45596838	0.01333333	0.95281856	-0.0927758	0.87666667
l1	common_mad	t4	80	2	8.0	188	1.37884273	0.75576146	0.00333333	1.01933729	0.05236021	0.21666667
l1	common_mad	t4	80	2	8.0	189	1.32983555	0.69611406	0.00333333	0.98003781	-0.0340317	0.49666667
l1	common_mad	t4	80	2	8.0	190	1.35038505	0.66388045	0.00333333	0.96489784	-0.06279951	0.65
l1	common_mad	t4	80	2	8.0	191	1.36955497	0.80695636	0.00333333	0.9487941	-0.11685951	0.96666667
l1	common_mad	t4	80	2	8.0	192	1.36421788	0.77979476	0.00333333	1.0416506	0.0787346	0.15
l1	common_mad	t4	80	2	8.0	193	1.41748065	0.80218071	0.00333333	0.97935646	-0.03746827	0.51666667
l1	common_mad	t4	80	2	8.0	194	1.34440192	0.61316536	0.00333333	0.98598201	-0.02352218	0.4
l1	common_mad	t4	80	2	8.0	195	1.29843355	0.69435974	0.00333333	1.04722795	0.08793466	0.11333333
l1	common_mad	t4	80	2	8.0	196	1.32557936	0.60099282	0.00666667	1.20000313	0.38804128	0.00333333
l1	common_mad	t4	80	2	8.0	197	1.36562459	0.71409705	0.00333333	0.97184324	-0.05653942	0.64333333
l1	common_mad	t4	80	2	8.0	198	1.25109173	0.58901614	0.00333333	0.98725757	-0.02537249	0.49666667
l1	common_mad	t4	80	2	8.0	199	1.27607299	0.52928847	0.00666667	1.1697028	0.28222555	0.06
l1	common_mad	t4	80	2	8.0	200	1.34219871	0.59372179	0.00333333	0.99932625	-0.00154463	0.44333333
l1	common_mad	t4	80	2	8.0	201	1.34381642	0.73353667	0.00333333	0.95334243	-0.09649223	0.90333333
l1	common_mad	t4	80	2	8.0	202	1.3262647	0.73464774	0.01	1.01168699	0.02255375	0.32666667
l1	common_mad	t4	80	2	8.0	203	1.29020145	0.64578302	0.00333333	0.99999104	-1.9e-05	0.37333333
l1	common_mad	t4	80	2	8.0	204	1.33893393	0.7251365	0.00333333	0.96309447	-0.06045385	0.74333333
l1	common_mad	t4	80	2	8.0	205	1.44164672	0.84111338	0.00333333	0.99739799	-0.00594342	0.39
l1	common_mad	t4	80	2	8.0	206	1.30670397	0.6668814	0.00666667	0.94709382	-0.10295261	0.92
l1	common_mad	t4	80	2	8.0	207	1.28088373	0.62346828	0.00333333	0.96987999	-0.05147371	0.58333333
l1	common_mad	t4	80	2	8.0	208	1.30223907	0.58332621	0.00666667	0.96592656	-0.05459216	0.65
l1	common_mad	t4	80	2	8.0	209	1.42183311	0.73636941	0.00333333	1.02232842	0.03738867	0.2
l1	common_mad	t4	80	2	8.0	210	1.25589009	0.53243129	0.00333333	0.99000682	-0.01928651	0.46666667
l1	common_mad	t4	80	2	8.0	211	1.41487115	0.75139064	0.00333333	0.95681467	-0.08094121	0.83
l1	common_mad	t4	80	2	8.0	212	1.3663448	0.78675551	0.00333333	1.03342943	0.0541033	0.16333333
l1	common_mad	t4	80	2	8.0	213	1.35231911	0.83027882	0.00333333	0.99518636	-0.00874528	0.39
l1	common_mad	t4	80	2	8.0	214	1.34830333	0.60096907	0.00666667	0.96439947	-0.07237001	0.80333333
l1	common_mad	t4	80	2	8.0	215	1.33606911	0.73322816	0.00333333	0.93764405	-0.09845558	0.91666667
l1	common_mad	t4	80	2	8.0	216	1.4936808	0.8508849	0.00333333	1.01066886	0.0214225	0.3
l1	common_mad	t4	80	2	8.0	217	1.45267496	0.81913647	0.00333333	0.94864681	-0.09602696	0.93
l1	common_mad	t4	80	2	8.0	218	1.29099689	0.57848659	0.00333333	0.94399061	-0.11003161	0.94
l1	common_mad	t4	80	2	8.0	219	1.35743365	0.5532531	0.00666667	0.9463262	-0.12537793	0.93
l1	common_mad	t4	80	2	8.0	220	1.48343623	0.84358278	0.00333333	0.94147839	-0.11930837	0.94333333
l1	common_mad	t4	80	2	8.0	221	1.3911787	0.69334245	0.00333333	0.97052	-0.06539248	0.70333333
l1	common_mad	t4	80	2	8.0	222	1.37115539	0.70023778	0.00333333	0.99568243	-0.00764359	0.38
l1	common_mad	t4	80	2	8.0	223	1.35501185	0.70747629	0.00333333	0.96242817	-0.07214289	0.8
l1	common_mad	t4	80	2	8.0	224	1.35853146	0.73277786	0.00333333	0.9598771	-0.07621806	0.8
l1	common_mad	t4	80	2	8.0	225	1.37373163	0.76723203	0.00333333	0.97258799	-0.06001817	0.66333333
l1	common_mad	t4	80	2	8.0	226	1.31169457	0.77820124	0.00333333	0.97275565	-0.04851279	0.58333333
l1	common_mad	t4	80	2	8.0	227	1.47415552	0.81834726	0.00666667	1.00414281	0.00818024	0.36666667
l1	common_mad	t4	80	2	8.0	228	1.37950881	0.67133267	0.00333333	1.24548243	0.44216505	0.01333333
l1	common_mad	t4	80	2	8.0	229	1.42901274	0.82631224	0.00333333	0.97862305	-0.0443384	0.57333333
l1	common_mad	t4	80	2	8.0	230	1.37991141	0.66078176	0.00333333	0.96176077	-0.07777659	0.74333333
l1	common_mad	t4	80	2	8.0	231	1.28292311	0.71513081	0.00333333	1.05356185	0.08734687	0.11333333
l1	common_mad	t4	80	2	8.0	232	1.42369342	0.70901427	0.00333333	1.15505893	0.27791628	0.06333333
l1	common_mad	t4	80	2	8.0	233	1.33184945	0.71640021	0.00333333	0.96456228	-0.05672854	0.64333333
l1	common_mad	t4	80	2	8.0	234	1.36592436	0.62250259	0.00333333	0.97700848	-0.03970118	0.57
l1	common_mad	t4	80	2	8.0	235	1.42149139	0.66252888	0.00333333	1.04738745	0.08410048	0.14
l1	common_mad	t4	80	2	8.0	236	1.25703162	0.65545137	0.00333333	1.04248923	0.10571149	0.15666667
l1	common_mad	t4	80	2	8.0	237	1.50219775	0.80004391	0.00333333	0.93144678	-0.11584138	0.95666667
l1	common_mad	t4	80	2	8.0	238	1.33952949	0.69985998	0.00333333	1.03236274	0.06630241	0.2
l1	common_mad	t4	80	2	8.0	239	1.35088743	0.70387129	0.00333333	0.98338303	-0.03771964	0.54666667
l1	common_mad	t4	80	2	8.0	240	1.40605853	0.80155598	0.00333333	0.97018169	-0.06621384	0.67333333
l1	common_mad	t4	80	2	8.0	241	1.30427465	0.61562688	0.00333333	0.98651704	-0.0314382	0.54666667
l1	common_mad	t4	80	2	8.0	242	1.33292181	0.76492501	0.00333333	1.02534351	0.0557588	0.18333333
l1	common_mad	t4	80	2	8.0	243	1.34090117	0.55273165	0.00333333	1.00112428	0.00221857	0.36666667
l1	common_mad	t4	80	2	8.0	244	1.39962282	0.73594461	0.00333333	0.93948233	-0.12495649	0.97
l1	common_mad	t4	80	2	8.0	245	1.31311086	0.70449952	0.00333333	0.96408821	-0.06437069	0.70666667
l1	common_mad	t4	80	2	8.0	246	1.22268548	0.61543608	0.00333333	1.05233956	0.0998763	0.12333333
l1	common_mad	t4	80	2	8.0	247	1.40387371	0.74704796	0.00333333	0.9589446	-0.08983234	0.88
l1	common_mad	t4	80	2	8.0	248	1.35567368	0.71328604	0.00333333	1.20226934	0.39728997	0.03666667
l1	common_mad	t4	80	2	8.0	249	1.34755027	0.74784003	0.00333333	0.96411114	-0.06645204	0.71333333
l1	common_mad	t4	80	2	8.0	250	1.33821752	0.70869651	0.00333333	0.97927759	-0.04785844	0.57666667
l1	common_mad	t4	80	2	8.0	251	1.38204556	0.76578794	0.00333333	1.01323317	0.02636615	0.23333333
l1	common_mad	t4	80	2	8.0	252	1.35684029	0.71145776	0.00333333	0.98605284	-0.02100455	0.42666667
l1	common_mad	t4	80	2	8.0	253	1.32977836	0.74754077	0.00333333	0.99027933	-0.01583401	0.39333333
l1	common_mad	t4	80	2	8.0	254	1.34329926	0.67714558	0.00333333	1.03019386	0.06037288	0.19666667
l1	common_mad	t4	80	2	8.0	255	1.37805471	0.79269344	0.00333333	1.01251794	0.02761914	0.19666667
l1	common_mad	t4	80	2	8.0	256	1.31786875	0.43646915	0.00666667	1.14136928	0.31672942	0.04666667
l1	common_mad	t4	80	2	8.0	257	1.41879594	0.76043205	0.00333333	1.10892929	0.20222618	0.10666667
l1	common_mad	t4	80	2	8.0	258	1.36791488	0.71671423	0.00333333	1.00720024	0.01398401	0.34333333
l1	common_mad	t4	80	2	8.0	259	1.35992665	0.67194914	0.00333333	0.95356739	-0.09686585	0.88666667
l1	common_mad	t4	80	2	8.0	260	1.43341174	0.7648958	0.00333333	0.96936057	-0.063306	0.69
l1	common_mad	t4	80	2	8.0	261	1.33391629	0.70519766	0.00333333	0.98982587	-0.022536	0.45333333
l1	common_mad	t4	80	2	8.0	262	1.35467847	0.74307081	0.00333333	0.99777649	-0.00535136	0.39
l1	common_mad	t4	80	2	8.0	263	1.40407847	0.77891451	0.00333333	0.97607901	-0.04332842	0.58333333
l1	common_mad	t4	80	2	8.0	264	1.3990097	0.65796602	0.00333333	0.95884922	-0.07688668	0.83333333
l1	common_mad	t4	80	2	8.0	265	1.41987488	0.6742022	0.00333333	0.98109431	-0.0411582	0.55666667
l1	common_mad	t4	80	2	8.0	266	1.38914068	0.77104292	0.00333333	1.04783247	0.09316483	0.14666667
l1	common_mad	t4	80	2	8.0	267	1.40249828	0.82733488	0.00333333	1.19078793	0.40153914	0.00333333
l1	common_mad	t4	80	2	8.0	268	1.37048251	0.69240681	0.00333333	0.98031127	-0.03973233	0.55666667
